114695.9443	364646.7327	11.76	19777	19777	355	14.3	90	14400
134088.9985	366076.8297	15.08	19777	19777	355	14.3	90	19600
153476.9638	367496.2463	16.76	19777	19777	355	14.3	90	24800
172872.6455	368884.4314	16.77	19777	19777	355	14.3	90	30000
192269.1061	370271.8065	16.78	19777	19777	355	14.3	90	35100
211679.1550	371637.7850	15.05	19777	19777	355	14.3	90	40300
231084.3127	372993.9312	13.18	19777	19777	355	14.3	90	45500
250503.1578	374329.0741	11.20	19777	19777	355	14.3	90	50700
269917.2152	375654.8078	5.75	19777	19777	355	14.3	90	55900
93528.4965	383151.3634	6.60	19777	19777	355	14.3	90	9300
112926.7328	384599.1029	10.32	19777	19777	355	14.3	90	14400
132319.6693	386036.0311	13.45	19777	19777	355	14.3	90	19600
151725.9053	387451.0524	15.02	19777	19777	355	14.3	90	24800
171121.1641	388846.2445	16.60	19777	19777	355	14.3	90	30000
190535.5843	390229.3732	16.50	19777	19777	355	14.3	90	35100
209944.9004	391602.5416	16.37	19777	19777	355	14.3	90	40300
229367.7073	392954.5926	14.49	19777	19777	355	14.3	90	45500
248785.5124	394297.1074	12.55	19777	19777	355	14.3	90	50700
268216.9093	395618.8992	7.19	19777	19777	355	14.3	90	55900
91728.5254	403113.2388	5.99	19777	19777	355	14.3	90	9300
111136.0785	404561.9621	8.94	19777	19777	355	14.3	90	14400
130547.4519	405994.3004	11.89	19777	19777	355	14.3	90	19600
149953.4101	407416.1229	15.01	19777	19777	355	14.3	90	24800
169372.5667	408816.3167	16.50	19777	19777	355	14.3	90	30000
188780.6299	410196.9793	16.36	19777	19777	355	14.3	90	35100
208207.7584	411565.8555	16.18	19777	19777	355	14.3	90	40300
227629.6712	412925.0674	14.31	19777	19777	355	14.3	90	45500
247064.9778	414263.4424	12.38	19777	19777	355	14.3	90	50700
266495.1731	415592.5777	7.08	19777	19777	355	14.3	90	55900
89925.9163	423074.4854	5.52	19777	19777	355	14.3	90	9300
109333.4952	424529.7134	8.16	19777	19777	355	14.3	90	14400
128754.0321	425962.9958	10.46	19777	19777	355	14.3	90	19600
148168.9903	427385.8444	13.42	19777	19777	355	14.3	90	24800
167596.9990	428787.1450	14.82	19777	19777	355	14.3	90	30000
187028.8155	430172.7604	16.28	19777	19777	355	14.3	90	35100
206455.2023	431548.5824	16.08	19777	19777	355	14.3	90	40300
225889.0008	432894.0174	14.20	19777	19777	355	14.3	90	45500
245323.2521	434239.5242	12.30	19777	19777	355	14.3	90	50700
264770.8005	435564.4754	7.02	19777	19777	355	14.3	90	55900
88102.3344	443046.4340	5.18	19777	19777	355	14.3	90	9300
107528.5283	444496.7558	7.65	19777	19777	355	14.3	90	14400
126948.9311	445936.5116	9.65	19777	19777	355	14.3	90	19600
146382.1893	447354.6006	11.92	19777	19777	355	14.3	90	24800
165809.7540	448762.5520	13.19	19777	19777	355	14.3	90	30000
185250.2683	450149.2353	14.60	19777	19777	355	14.3	90	35100
204685.1898	451526.2088	16.05	19777	19777	355	14.3	90	40300
224133.1589	452882.3123	15.83	19777	19777	355	14.3	90	45500
243579.1447	454213.9989	13.93	19777	19777	355	14.3	90	50700
263025.4761	455546.0526	8.66	19777	19777	355	14.3	90	55900
86276.6202	463017.8510	4.98	19777	19777	355	14.3	90	9300
105702.8303	464474.4381	7.37	19777	19777	355	14.3	90	14400
125141.7010	465909.2384	9.35	19777	19777	355	14.3	90	19600
144574.6647	467333.7691	11.91	19777	19777	355	14.3	90	24800
164020.3819	468736.9128	13.21	19777	19777	355	14.3	90	30000
183469.5944	470124.5355	14.61	19777	19777	355	14.3	90	35100
202913.0506	471502.5319	16.03	19777	19777	355	14.3	90	40300
222360.1051	472865.4352	17.47	19777	19777	355	14.3	90	45500
241820.1089	474207.7502	15.55	19777	19777	355	14.3	90	50700
261278.0232	475525.9406	10.31	19777	19777	355	14.3	90	55900
84436.1495	483009.5497	4.86	19777	19777	355	14.3	90	9300
103875.2549	484451.5092	7.23	19777	19777	355	14.3	90	14400
123313.9818	485892.5425	9.23	19777	19777	355	14.3	90	19600
142765.2657	487312.0684	11.91	19777	19777	355	14.3	90	24800
162210.5277	488721.6223	13.21	19777	19777	355	14.3	90	30000
181668.4414	490110.0698	14.59	19777	19777	355	14.3	90	35100
201120.4348	491488.9745	16.02	19777	19777	355	14.3	90	40300
220585.1782	492847.1732	17.45	19777	19777	355	14.3	90	45500
240053.4129	494190.5550	15.54	19777	19777	355	14.3	90	50700
259515.8853	495525.0363	10.29	19777	19777	355	14.3	90	55900
82588.3094	502991.3422	4.80	19777	19777	355	14.3	90	9300
102033.1696	504448.7974	7.16	19777	19777	355	14.3	90	14400
121484.6404	505875.1555	9.19	19777	19777	355	14.3	90	19600
140935.6200	507300.8822	11.91	19777	19777	355	14.3	90	24800
160399.0538	508705.3823	13.23	19777	19777	355	14.3	90	30000
179856.3515	510100.2081	14.62	19777	19777	355	14.3	90	35100
199326.2002	511474.2091	16.03	19777	19777	355	14.3	90	40300
218790.0163	512838.9656	17.44	19777	19777	355	14.3	90	45500
238266.4836	514183.2988	15.53	19777	19777	355	14.3	90	50700
257737.0248	515518.8162	10.29	19777	19777	355	14.3	90	55900
80720.4473	522984.0462	4.74	19777	19777	355	14.3	90	9300
100183.9670	524436.1028	7.09	19777	19777	355	14.3	90	14400
119641.0356	525877.9208	9.15	19777	19777	355	14.3	90	19600
139110.3610	527298.3906	11.91	19777	19777	355	14.3	90	24800
158567.5758	528699.5933	14.89	19777	19777	355	14.3	90	30000
178042.8963	530089.3164	16.27	19777	19777	355	14.3	90	35100
197511.9678	531469.6639	17.68	19777	19777	355	14.3	90	40300
216993.4897	532829.4691	17.43	19777	19777	355	14.3	90	45500
236468.8680	534180.3287	15.51	19777	19777	355	14.3	90	50700
255956.7990	535511.0483	10.27	19777	19777	355	14.3	90	55900
78851.4664	542976.4190	4.65	19777	19777	355	14.3	90	9300
98314.9864	544434.2583	6.98	19777	19777	355	14.3	90	14400
117790.5658	545870.6266	9.07	19777	19777	355	14.3	90	19600
137259.5778	547297.0547	11.90	19777	19777	355	14.3	90	24800
156740.7429	548702.4163	14.89	19777	19777	355	14.3	90	30000
176209.6802	550088.8121	16.27	19777	19777	355	14.3	90	35100
195696.6247	551464.0083	17.67	19777	19777	355	14.3	90	40300
215177.2080	552830.1279	17.41	19777	19777	355	14.3	90	45500
234670.1421	554175.9886	13.83	19777	19777	355	14.3	90	50700
254156.8222	555513.2032	8.61	19777	19777	355	14.3	90	55900
76962.9407	562979.8118	4.49	19777	19777	355	14.3	90	9300
96435.7975	564437.6626	6.77	19777	19777	355	14.3	90	14400
115920.5621	565874.1207	9.11	19777	19777	355	14.3	90	19600
135407.9357	567295.0482	11.98	19777	19777	355	14.3	90	24800
154888.6266	568706.3346	13.28	19777	19777	355	14.3	90	30000
174381.3675	570096.8371	14.63	19777	19777	355	14.3	90	35100
193861.7641	571468.6758	16.02	19777	19777	355	14.3	90	40300
213360.0704	572829.5955	15.76	19777	19777	355	14.3	90	45500
232851.9040	574181.7386	12.19	19777	19777	355	14.3	90	50700
252355.9893	575513.9070	6.96	19777	19777	355	14.3	90	55900
75064.4494	582988.6302	4.23	19777	19777	355	14.3	90	9300
94555.9999	584440.7080	6.32	19777	19777	355	14.3	90	14400
114049.9518	585877.1254	8.14	19777	19777	355	14.3	90	19600
133537.0042	587303.7676	10.58	19777	19777	355	14.3	90	24800
153026.5591	588715.1839	11.75	19777	19777	355	14.3	90	30000
172528.0122	590105.8965	13.03	19777	19777	355	14.3	90	35100
192032.0654	591481.7898	14.38	19777	19777	355	14.3	90	40300
211523.6588	592839.3219	14.11	19777	19777	355	14.3	90	45500
231033.0646	594186.2168	10.56	19777	19777	355	14.3	90	50700
250535.8873	595524.6352	5.52	19777	19777	355	14.3	90	55900
73165.6011	602997.2726	3.91	19777	19777	355	14.3	90	9300
92657.1424	604454.7677	5.79	19777	19777	355	14.3	90	14400
112160.2873	605891.0274	7.35	19777	19777	355	14.3	90	19600
131656.3660	607317.5943	9.25	19777	19777	355	14.3	90	24800
151164.1425	608723.3338	11.88	19777	19777	355	14.3	90	30000
170664.9561	610119.8154	13.07	19777	19777	355	14.3	90	35100
190177.5653	611495.8771	12.72	19777	19777	355	14.3	90	40300
209686.9005	612847.9568	12.45	19777	19777	355	14.3	90	45500
229195.1953	614200.8886	8.89	19777	19777	355	14.3	90	50700
248715.4388	615534.0108	5.33	19777	19777	355	14.3	90	55900
71247.9265	623017.1026	3.55	19777	19777	355	14.3	90	9300
90758.1849	624468.5729	5.24	19777	19777	355	14.3	90	14400
110261.1596	625910.2147	6.61	19777	19777	355	14.3	90	19600
129775.6317	627330.9042	8.10	19777	19777	355	14.3	90	24800
149282.9223	628742.2014	10.28	19777	19777	355	14.3	90	30000
168801.8066	630132.9551	11.40	19777	19777	355	14.3	90	35100
188322.9727	631509.0542	11.03	19777	19777	355	14.3	90	40300
207837.1162	632876.4133	10.76	19777	19777	355	14.3	90	45500
227347.8793	634220.0991	8.85	19777	19777	355	14.3	90	50700
246876.2045	635553.5148	5.30	19777	19777	355	14.3	90	55900
69336.1354	643046.3579	3.17	19777	19777	355	14.3	90	9300
88840.6479	644493.5048	4.68	19777	19777	355	14.3	90	14400
108362.1888	645929.0687	5.95	19777	19777	355	14.3	90	19600
127876.3297	647355.1049	7.59	19777	19777	355	14.3	90	24800
147401.8624	648760.4728	10.13	19777	19777	355	14.3	90	30000
166920.0993	650156.7496	11.30	19777	19777	355	14.3	90	35100
186449.8265	651532.7678	10.96	19777	19777	355	14.3	90	40300
205972.3649	652900.1302	10.69	19777	19777	355	14.3	90	45500
225506.4953	654247.6432	8.79	19777	19777	355	14.3	90	50700
245037.1337	655571.7666	5.27	19777	19777	355	14.3	90	55900
67400.2664	663077.4220	2.75	19777	19777	355	14.3	90	9300
86929.2556	664527.7803	4.05	19777	19777	355	14.3	90	14400
106444.8855	665958.9879	5.21	19777	19777	355	14.3	90	19600
125977.4412	667378.8933	7.18	19777	19777	355	14.3	90	24800
145502.4813	668789.5726	8.22	19777	19777	355	14.3	90	30000
165038.8086	670179.8684	9.47	19777	19777	355	14.3	90	35100
184567.7266	671561.3749	9.16	19777	19777	355	14.3	90	40300
204108.0321	672922.9085	8.92	19777	19777	355	14.3	90	45500
223641.0372	674276.0884	7.06	19777	19777	355	14.3	90	50700
243185.5335	675609.7050	5.23	19777	19777	355	14.3	90	55900
65465.0592	683108.5231	2.26	19777	19777	355	14.3	90	9300
84994.0294	684563.8071	3.30	19777	19777	355	14.3	90	14400
104533.9882	685998.1690	4.13	19777	19777	355	14.3	90	19600
124060.4675	687413.6851	5.15	19777	19777	355	14.3	90	24800
143603.7705	688818.1809	6.31	19777	19777	355	14.3	90	30000
163139.4434	690213.7527	7.60	19777	19777	355	14.3	90	35100
182686.2994	691589.2268	7.34	19777	19777	355	14.3	90	40300
202225.6336	692956.2139	7.15	19777	19777	355	14.3	90	45500
221776.2532	694303.5147	5.32	19777	19777	355	14.3	90	50700
241319.4617	695642.7642	3.51	19777	19777	355	14.3	90	55900
63511.9886	703151.0429	1.71	19777	19777	355	14.3	90	9300
83059.7228	704599.7926	2.44	19777	19777	355	14.3	90	14400
102599.5012	706039.0431	2.98	19777	19777	355	14.3	90	19600
122150.1610	707457.6569	3.56	19777	19777	355	14.3	90	24800
141687.2220	708857.7304	4.45	19777	19777	355	14.3	90	30000
161241.0051	710247.0663	5.73	19777	19777	355	14.3	90	35100
180787.0447	711627.7809	5.50	19777	19777	355	14.3	90	40300
200344.1641	712988.6845	5.34	19777	19777	355	14.3	90	45500
219893.6499	714341.4039	3.57	19777	19777	355	14.3	90	50700
239454.3197	715674.7244	1.94	19777	19777	355	14.3	90	55900
61560.0903	723193.7086	1.05	19777	19777	355	14.3	90	9300
81107.8016	724647.1358	1.46	19777	19777	355	14.3	90	14400
100656.7924	726085.4785	1.74	19777	19777	355	14.3	90	19600
120216.5094	727503.2631	2.05	19777	19777	355	14.3	90	24800
139771.8546	728896.8948	2.51	19777	19777	355	14.3	90	30000
159324.9771	730291.2583	3.78	19777	19777	355	14.3	90	35100
178888.9737	731665.6849	3.62	19777	19777	355	14.3	90	40300
198445.1143	733031.7935	3.53	19777	19777	355	14.3	90	45500
218012.2319	734378.3784	1.91	19777	19777	355	14.3	90	50700
237571.6054	735717.0827	1.08	19777	19777	355	14.3	90	55900
